0;2.859;5.718;8.579;11.44;14.31;17.18;20.06;22.94;25.83;28.72;31.62;34.53;37.44;40.36;43.28;46.21;49.14;52.08;55.01;57.94;60.87;63.79;66.69;69.59;72.46;75.31;78.13;80.92;83.66;86.36;89;91.58;94.09;96.52;98.86;101.1;103.2;105.2;107.1;108.9;110.5;112;113.3;114.4;115.3;116.1;116.7;117.1;117.3;117.3;117.1;116.7;116.1;115.3;114.4;113.3;112;110.5;108.9;107.1;105.2;103.2;101.1;98.86;96.52;94.09;91.58;89;86.36;83.66;80.92;78.13;75.31;72.46;69.59;66.69;63.79;60.87;57.94;55.01;52.08;49.14;46.21;43.28;40.36;37.44;34.53;31.62;28.72;25.83;22.94;20.06;17.18;14.31;11.44;8.579;5.718;2.859;0
0;3.014;6.028;9.045;12.06;15.09;18.12;21.15;24.19;27.24;30.3;33.36;36.43;39.51;42.6;45.69;48.79;51.9;55.01;58.12;61.23;64.34;67.45;70.54;73.62;76.69;79.73;82.74;85.72;88.66;91.55;94.38;97.15;99.85;102.5;105;107.4;109.7;111.9;113.9;115.8;117.6;119.2;120.6;121.8;122.8;123.7;124.3;124.7;124.9;124.9;124.7;124.3;123.7;122.8;121.8;120.6;119.2;117.6;115.8;113.9;111.9;109.7;107.4;105;102.5;99.85;97.15;94.38;91.55;88.66;85.72;82.74;79.73;76.69;73.62;70.54;67.45;64.34;61.23;58.12;55.01;51.9;48.79;45.69;42.6;39.51;36.43;33.36;30.3;27.24;24.19;21.15;18.12;15.09;12.06;9.045;6.028;3.014;0
0;3.168;6.336;9.508;12.68;15.86;19.05;22.24;25.44;28.65;31.86;35.09;38.33;41.57;44.83;48.1;51.37;54.65;57.94;61.23;64.53;67.82;71.12;74.4;77.68;80.93;84.17;87.39;90.57;93.71;96.8;99.83;102.8;105.7;108.5;111.2;113.8;116.3;118.7;120.9;122.9;124.8;126.6;128.1;129.4;130.5;131.4;132.1;132.6;132.8;132.8;132.6;132.1;131.4;130.5;129.4;128.1;126.6;124.8;122.9;120.9;118.7;116.3;113.8;111.2;108.5;105.7;102.8;99.83;96.8;93.71;90.57;87.39;84.17;80.93;77.68;74.4;71.12;67.82;64.53;61.23;57.94;54.65;51.37;48.1;44.83;41.57;38.33;35.09;31.86;28.65;25.44;22.24;19.05;15.86;12.68;9.508;6.336;3.168;0
0;3.32;6.642;9.967;13.3;16.63;19.97;23.32;26.68;30.04;33.42;36.81;40.21;43.63;47.05;50.49;53.94;57.4;60.87;64.34;67.82;71.31;74.79;78.27;81.74;85.2;88.65;92.06;95.45;98.8;102.1;105.3;108.5;111.6;114.6;117.6;120.4;123.1;125.6;128;130.2;132.3;134.1;135.8;137.2;138.4;139.4;140.2;140.7;140.9;140.9;140.7;140.2;139.4;138.4;137.2;135.8;134.1;132.3;130.2;128;125.6;123.1;120.4;117.6;114.6;111.6;108.5;105.3;102.1;98.8;95.45;92.06;88.65;85.2;81.74;78.27;74.79;71.31;67.82;64.34;60.87;57.4;53.94;50.49;47.05;43.63;40.21;36.81;33.42;30.04;26.68;23.32;19.97;16.63;13.3;9.967;6.642;3.32;0
0;3.472;6.945;10.42;13.9;17.39;20.89;24.39;27.91;31.43;34.97;38.52;42.09;45.67;49.26;52.87;56.5;60.14;63.79;67.45;71.12;74.79;78.47;82.15;85.82;89.49;93.14;96.77;100.4;103.9;107.5;110.9;114.3;117.6;120.9;124;127;129.9;132.7;135.3;137.7;139.9;141.9;143.7;145.3;146.6;147.7;148.5;149;149.3;149.3;149;148.5;147.7;146.6;145.3;143.7;141.9;139.9;137.7;135.3;132.7;129.9;127;124;120.9;117.6;114.3;110.9;107.5;103.9;100.4;96.77;93.14;89.49;85.82;82.15;78.47;74.79;71.12;67.45;63.79;60.14;56.5;52.87;49.26;45.67;42.09;38.52;34.97;31.43;27.91;24.39;20.89;17.39;13.9;10.42;6.945;3.472;0
0;3.621;7.245;10.87;14.5;18.14;21.79;25.45;29.12;32.81;36.5;40.22;43.95;47.7;51.46;55.24;59.04;62.86;66.69;70.54;74.4;78.27;82.15;86.03;89.91;93.79;97.66;101.5;105.3;109.1;112.9;116.6;120.2;123.8;127.2;130.6;133.8;136.9;139.9;142.7;145.3;147.7;149.9;151.8;153.5;155;156.2;157;157.6;157.9;157.9;157.6;157;156.2;155;153.5;151.8;149.9;147.7;145.3;142.7;139.9;136.9;133.8;130.6;127.2;123.8;120.2;116.6;112.9;109.1;105.3;101.5;97.66;93.79;89.91;86.03;82.15;78.27;74.4;70.54;66.69;62.86;59.04;55.24;51.46;47.7;43.95;40.22;36.5;32.81;29.12;25.45;21.79;18.14;14.5;10.87;7.245;3.621;0
0;3.769;7.541;11.32;15.1;18.89;22.69;26.5;30.32;34.16;38.02;41.9;45.79;49.7;53.64;57.59;61.57;65.57;69.59;73.62;77.68;81.74;85.82;89.91;94.01;98.1;102.2;106.3;110.3;114.3;118.3;122.3;126.2;130;133.7;137.3;140.8;144.1;147.3;150.3;153.1;155.7;158.1;160.2;162.1;163.7;164.9;165.9;166.6;166.9;166.9;166.6;165.9;164.9;163.7;162.1;160.2;158.1;155.7;153.1;150.3;147.3;144.1;140.8;137.3;133.7;130;126.2;122.3;118.3;114.3;110.3;106.3;102.2;98.1;94.01;89.91;85.82;81.74;77.68;73.62;69.59;65.57;61.57;57.59;53.64;49.7;45.79;41.9;38.02;34.16;30.32;26.5;22.69;18.89;15.1;11.32;7.541;3.769;0
0;3.915;7.833;11.75;15.68;19.62;23.57;27.53;31.51;35.51;39.52;43.56;47.61;51.69;55.8;59.92;64.08;68.26;72.46;76.69;80.93;85.2;89.49;93.79;98.1;102.4;106.7;111;115.3;119.6;123.9;128;132.2;136.2;140.2;144.1;147.8;151.4;154.9;158.1;161.2;164;166.6;168.9;170.9;172.6;174;175.1;175.8;176.2;176.2;175.8;175.1;174;172.6;170.9;168.9;166.6;164;161.2;158.1;154.9;151.4;147.8;144.1;140.2;136.2;132.2;128;123.9;119.6;115.3;111;106.7;102.4;98.1;93.79;89.49;85.2;80.93;76.69;72.46;68.26;64.08;59.92;55.8;51.69;47.61;43.56;39.52;35.51;31.51;27.53;23.57;19.62;15.68;11.75;7.833;3.915;0
0;4.059;8.12;12.19;16.26;20.34;24.44;28.55;32.68;36.83;41;45.19;49.41;53.66;57.93;62.23;66.56;70.92;75.31;79.73;84.17;88.65;93.14;97.66;102.2;106.7;111.3;115.8;120.4;124.9;129.4;133.9;138.3;142.6;146.9;151;155;158.9;162.6;166.2;169.5;172.5;175.3;177.9;180.1;181.9;183.5;184.6;185.4;185.8;185.8;185.4;184.6;183.5;181.9;180.1;177.9;175.3;172.5;169.5;166.2;162.6;158.9;155;151;146.9;142.6;138.3;133.9;129.4;124.9;120.4;115.8;111.3;106.7;102.2;97.66;93.14;88.65;84.17;79.73;75.31;70.92;66.56;62.23;57.93;53.66;49.41;45.19;41;36.83;32.68;28.55;24.44;20.34;16.26;12.19;8.12;4.059;0
0;4.2;8.402;12.61;16.83;21.05;25.3;29.56;33.83;38.13;42.46;46.81;51.19;55.59;60.03;64.51;69.01;73.55;78.13;82.74;87.39;92.06;96.77;101.5;106.3;111;115.8;120.6;125.4;130.2;135;139.8;144.4;149.1;153.6;158.1;162.4;166.6;170.6;174.4;178;181.3;184.4;187.1;189.5;191.6;193.3;194.5;195.4;195.8;195.8;195.4;194.5;193.3;191.6;189.5;187.1;184.4;181.3;178;174.4;170.6;166.6;162.4;158.1;153.6;149.1;144.4;139.8;135;130.2;125.4;120.6;115.8;111;106.3;101.5;96.77;92.06;87.39;82.74;78.13;73.55;69.01;64.51;60.03;55.59;51.19;46.81;42.46;38.13;33.83;29.56;25.3;21.05;16.83;12.61;8.402;4.2;0
0;4.338;8.678;13.03;17.38;21.75;26.14;30.54;34.96;39.41;43.89;48.39;52.93;57.5;62.1;66.75;71.43;76.15;80.92;85.72;90.57;95.45;100.4;105.3;110.3;115.3;120.4;125.4;130.5;135.6;140.6;145.7;150.7;155.6;160.5;165.2;169.9;174.4;178.7;182.9;186.8;190.4;193.7;196.7;199.4;201.6;203.4;204.8;205.8;206.3;206.3;205.8;204.8;203.4;201.6;199.4;196.7;193.7;190.4;186.8;182.9;178.7;174.4;169.9;165.2;160.5;155.6;150.7;145.7;140.6;135.6;130.5;125.4;120.4;115.3;110.3;105.3;100.4;95.45;90.57;85.72;80.92;76.15;71.43;66.75;62.1;57.5;52.93;48.39;43.89;39.41;34.96;30.54;26.14;21.75;17.38;13.03;8.678;4.338;0
0;4.473;8.949;13.43;17.92;22.43;26.96;31.5;36.07;40.66;45.29;49.94;54.64;59.37;64.14;68.95;73.81;78.71;83.66;88.66;93.71;98.8;103.9;109.1;114.3;119.6;124.9;130.2;135.6;140.9;146.3;151.6;157;162.2;167.4;172.5;177.5;182.4;187.1;191.6;195.8;199.7;203.4;206.7;209.6;212.1;214.1;215.6;216.7;217.2;217.2;216.7;215.6;214.1;212.1;209.6;206.7;203.4;199.7;195.8;191.6;187.1;182.4;177.5;172.5;167.4;162.2;157;151.6;146.3;140.9;135.6;130.2;124.9;119.6;114.3;109.1;103.9;98.8;93.71;88.66;83.66;78.71;73.81;68.95;64.14;59.37;54.64;49.94;45.29;40.66;36.07;31.5;26.96;22.43;17.92;13.43;8.949;4.473;0
0;4.604;9.212;13.83;18.45;23.1;27.76;32.44;37.15;41.88;46.65;51.46;56.31;61.19;66.13;71.11;76.14;81.22;86.36;91.55;96.8;102.1;107.5;112.9;118.3;123.9;129.4;135;140.6;146.3;152;157.6;163.3;168.9;174.5;179.9;185.3;190.6;195.6;200.5;205.1;209.4;213.4;217;220.2;223;225.2;226.9;228.1;228.6;228.6;228.1;226.9;225.2;223;220.2;217;213.4;209.4;205.1;200.5;195.6;190.6;185.3;179.9;174.5;168.9;163.3;157.6;152;146.3;140.6;135;129.4;123.9;118.3;112.9;107.5;102.1;96.8;91.55;86.36;81.22;76.14;71.11;66.13;61.19;56.31;51.46;46.65;41.88;37.15;32.44;27.76;23.1;18.45;13.83;9.212;4.604;0
0;4.732;9.467;14.21;18.97;23.74;28.53;33.35;38.2;43.07;47.99;52.94;57.94;62.98;68.07;73.22;78.42;83.68;89;94.38;99.83;105.3;110.9;116.6;122.3;128;133.9;139.8;145.7;151.6;157.6;163.6;169.6;175.6;181.6;187.5;193.2;198.9;204.4;209.7;214.7;219.4;223.8;227.8;231.3;234.4;236.9;238.8;240;240.7;240.7;240;238.8;236.9;234.4;231.3;227.8;223.8;219.4;214.7;209.7;204.4;198.9;193.2;187.5;181.6;175.6;169.6;163.6;157.6;151.6;145.7;139.8;133.9;128;122.3;116.6;110.9;105.3;99.83;94.38;89;83.68;78.42;73.22;68.07;62.98;57.94;52.94;47.99;43.07;38.2;33.35;28.53;23.74;18.97;14.21;9.467;4.732;0
0;4.855;9.715;14.58;19.47;24.36;29.29;34.23;39.21;44.23;49.28;54.37;59.52;64.71;69.96;75.27;80.64;86.08;91.58;97.15;102.8;108.5;114.3;120.2;126.2;132.2;138.3;144.4;150.7;157;163.3;169.6;176;182.4;188.8;195.1;201.3;207.4;213.4;219.1;224.6;229.8;234.6;239;242.9;246.3;249.1;251.2;252.6;253.4;253.4;252.6;251.2;249.1;246.3;242.9;239;234.6;229.8;224.6;219.1;213.4;207.4;201.3;195.1;188.8;182.4;176;169.6;163.3;157;150.7;144.4;138.3;132.2;126.2;120.2;114.3;108.5;102.8;97.15;91.58;86.08;80.64;75.27;69.96;64.71;59.52;54.37;49.28;44.23;39.21;34.23;29.29;24.36;19.47;14.58;9.715;4.855;0
0;4.974;9.953;14.94;19.94;24.97;30.01;35.09;40.19;45.34;50.53;55.76;61.05;66.39;71.79;77.26;82.79;88.4;94.09;99.85;105.7;111.6;117.6;123.8;130;136.2;142.6;149.1;155.6;162.2;168.9;175.6;182.4;189.2;196;202.7;209.5;216.1;222.5;228.8;234.8;240.5;245.9;250.7;255.1;258.9;262;264.4;266;266.8;266.8;266;264.4;262;258.9;255.1;250.7;245.9;240.5;234.8;228.8;222.5;216.1;209.5;202.7;196;189.2;182.4;175.6;168.9;162.2;155.6;149.1;142.6;136.2;130;123.8;117.6;111.6;105.7;99.85;94.09;88.4;82.79;77.26;71.79;66.39;61.05;55.76;50.53;45.34;40.19;35.09;30.01;24.97;19.94;14.94;9.953;4.974;0
0;5.089;10.18;15.29;20.41;25.55;30.71;35.91;41.14;46.41;51.73;57.1;62.52;68.01;73.56;79.18;84.88;90.65;96.52;102.5;108.5;114.6;120.9;127.2;133.7;140.2;146.9;153.6;160.5;167.4;174.5;181.6;188.8;196;203.2;210.5;217.7;224.9;231.9;238.7;245.3;251.6;257.5;263;267.9;272.1;275.6;278.3;280.1;281;281;280.1;278.3;275.6;272.1;267.9;263;257.5;251.6;245.3;238.7;231.9;224.9;217.7;210.5;203.2;196;188.8;181.6;174.5;167.4;160.5;153.6;146.9;140.2;133.7;127.2;120.9;114.6;108.5;102.5;96.52;90.65;84.88;79.18;73.56;68.01;62.52;57.1;51.73;46.41;41.14;35.91;30.71;25.55;20.41;15.29;10.18;5.089;0
0;5.198;10.4;15.62;20.85;26.1;31.38;36.69;42.04;47.44;52.88;58.38;63.93;69.56;75.25;81.03;86.88;92.82;98.86;105;111.2;117.6;124;130.6;137.3;144.1;151;158.1;165.2;172.5;179.9;187.5;195.1;202.7;210.5;218.3;226;233.8;241.4;248.9;256.2;263.1;269.7;275.8;281.3;286;290;293.1;295.2;296.2;296.2;295.2;293.1;290;286;281.3;275.8;269.7;263.1;256.2;248.9;241.4;233.8;226;218.3;210.5;202.7;195.1;187.5;179.9;172.5;165.2;158.1;151;144.1;137.3;130.6;124;117.6;111.2;105;98.86;92.82;86.88;81.03;75.25;69.56;63.93;58.38;52.88;47.44;42.04;36.69;31.38;26.1;20.85;15.62;10.4;5.198;0
